,endog_vars,exog_vars,ieps_sin_gas_neto_(mdp)_r,importaciones_neto_(mdp)_r,ing_trib_sin_gasol_neto_(mdp)_r,isr_neto_(mdp)_r,iva_neto_(mdp)_r,model,params,split_date
203,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -128994.79632362211, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -258166.45268477872}",,,ARIMA,"{'order': (3, 0, 2)}",2015-07-01
204,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -67421.58859939873, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -81127.9758340912}",,,ARIMA,"{'order': (3, 0, 3)}",2015-07-01
205,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -109724.1396667757, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -216807.64763535047}",,,ARIMA,"{'order': (3, 0, 4)}",2015-07-01
206,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -102498.43863896886, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -185544.02760696178}",,,ARIMA,"{'order': (4, 0, 2)}",2015-07-01
207,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -102558.4060544935, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -196520.38717594696}",,,ARIMA,"{'order': (4, 0, 3)}",2015-07-01
208,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -120536.90773937199, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -232610.0112755783}",,,ARIMA,"{'order': (4, 0, 4)}",2015-07-01
209,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 6497.778135317843, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -84571.88458513469}",,,ARIMA,"{'order': (2, 0, 2)}",2016-07-01
210,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 13964.139402513858, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -53448.233781341}",,,ARIMA,"{'order': (2, 0, 3)}",2016-07-01
211,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 18853.87102976162, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -49409.39134501247}",,,ARIMA,"{'order': (2, 0, 4)}",2016-07-01
212,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 298.4222447508946, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -113059.44229119038}",,,ARIMA,"{'order': (3, 0, 2)}",2016-07-01
213,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 3883.107684539631, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -86046.50212586066}",,,ARIMA,"{'order': (3, 0, 3)}",2016-07-01
214,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 17233.140556119382, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -30201.79533572262}",,,ARIMA,"{'order': (3, 0, 4)}",2016-07-01
215,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 2538.2990606152453, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -95985.83609217964}",,,ARIMA,"{'order': (4, 0, 2)}",2016-07-01
216,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 7346.704873797484, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -88049.3185227206}",,,ARIMA,"{'order': (4, 0, 3)}",2016-07-01
217,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 15713.314038310666, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -40673.05175051978}",,,ARIMA,"{'order': (4, 0, 4)}",2016-07-01
218,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -121821.65681812633, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -184385.24665690726}",,,ARIMA,"{'order': (2, 0, 2)}",2017-07-01
219,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -97619.03815445723, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -167008.00670899358}",,,ARIMA,"{'order': (2, 0, 3)}",2017-07-01
220,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -116470.83405614784, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -183274.6298716478}",,,ARIMA,"{'order': (2, 0, 4)}",2017-07-01
221,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -112465.43790418282, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -170724.685982815}",,,ARIMA,"{'order': (3, 0, 2)}",2017-07-01
222,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -104015.86939292867, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -172765.31187522877}",,,ARIMA,"{'order': (3, 0, 3)}",2017-07-01
223,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -128923.14962873934, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -194119.96449978044}",,,ARIMA,"{'order': (3, 0, 4)}",2017-07-01
224,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -115111.63219049713, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -180072.47459479887}",,,ARIMA,"{'order': (4, 0, 2)}",2017-07-01
225,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -113624.63610838866, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -189834.52419591974}",,,ARIMA,"{'order': (4, 0, 3)}",2017-07-01
226,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -135512.43201957503, Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -195939.57889718004}",,,ARIMA,"{'order': (4, 0, 4)}",2017-07-01
227,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -16513.509395407047, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1589214.0183607803}",,,ARIMA,"{'order': (2, 0, 2)}",2018-07-01
228,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -18212.193013910204, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1592179.692294923}",,,ARIMA,"{'order': (2, 0, 3)}",2018-07-01
229,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -22071.047083181795, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1611839.970166175}",,,ARIMA,"{'order': (2, 0, 4)}",2018-07-01
230,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -33730.81476600189, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1627471.9191761313}",,,ARIMA,"{'order': (3, 0, 2)}",2018-07-01
231,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -31159.794960824773, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1615935.8243146494}",,,ARIMA,"{'order': (3, 0, 3)}",2018-07-01
232,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -15110.084056002088, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1594102.5408114267}",,,ARIMA,"{'order': (3, 0, 4)}",2018-07-01
233,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -29825.92797994148, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1611134.4521186787}",,,ARIMA,"{'order': (4, 0, 2)}",2018-07-01
234,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -35090.100432135165, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1635566.383363724}",,,ARIMA,"{'order': (4, 0, 3)}",2018-07-01
235,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2018-01-01 00:00:00', freq='AS-JAN'): -13454.285474573728, Timestamp('2019-01-01 00:00:00', freq='AS-JAN'): -1587750.9882541562}",,,ARIMA,"{'order': (4, 0, 4)}",2018-07-01
236,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -97704.45802032948, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -76532.17657305952}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
237,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -209837.90733995382, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -508138.74950380577}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
238,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -174964.09375654906, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -459240.11796290707}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
239,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -3079.135037396569, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 184981.2429855466}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
240,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -97013.40853081504, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -67006.92281179735}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
241,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -269082.7061210931, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -618462.9968374805}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
242,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -135789.3913417193, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -304691.52559222095}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
243,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 54983.90971131809, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 412522.75917443866}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
244,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -145495.90620139567, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -188506.2104527983}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
245,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -217654.15965137212, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -484371.55327427154}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
246,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -81535.47163733095, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -149218.03757235687}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
247,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -57148.253626386635, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 86640.02893782407}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
248,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -165532.6151428367, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -307769.8561815326}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2015-07-01
249,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -186419.06352490978, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -418860.96496417234}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (0, 0, 1, 12)}",2015-07-01
250,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): -5303.982339121867, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 7427.230312055908}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 0, 12)}",2015-07-01
251,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2015-01-01 00:00:00', freq='AS-JAN'): 33701.58419366181, Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): 367300.05225019203}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (3, 0, 3), 'seasonal_order': (1, 0, 1, 12)}",2015-07-01
252,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -102240.18326384015, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -460329.7367794397}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
253,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -66467.84722949378, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -339394.533626935}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (0, 0, 1, 12)}",2016-07-01
254,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -19134.26107736677, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -342381.86368136713}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 0, 12)}",2016-07-01
255,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -10181.549202411436, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -201243.46119958162}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 2), 'seasonal_order': (1, 0, 1, 12)}",2016-07-01
256,['ing_trib_sin_gasol_neto_(mdp)_r'],"['igae_sa', 'inpc', 'tasa_cetes_91_mensual', 'tc_mensual', 'commodity_price_index', 'importaciones_r', 'indic_mens_consumo']",,,"{Timestamp('2016-01-01 00:00:00', freq='AS-JAN'): -102523.33382308902, Timestamp('2017-01-01 00:00:00', freq='AS-JAN'): -512987.90267230757}",,,SARIMA,"{'enforce_invertibility': False, 'enforce_stationarity': False, 'order': (2, 0, 3), 'seasonal_order': (0, 0, 0, 12)}",2016-07-01
